timestamp;open;high;low;close;volume
1.74242E+12;0.721;0.721;0.721;0.721;0.219999999
1.74242E+12;0.721;0.721;0.721;0.721;0.109999999
1.74242E+12;0.722;0.722;0.721;0.722;0.330000013
1.74242E+12;0.721;0.721;0.721;0.721;0.439999998
1.74242E+12;0.72;0.721;0.72;0.721;0.550000012
1.74242E+12;0.72;0.72;0.72;0.72;0.219999999
1.74242E+12;0.721;0.721;0.721;0.721;0.109999999
1.74242E+12;0.72;0.72;0.72;0.72;0.109999999
1.74242E+12;0.72;0.721;0.72;0.721;0.219999999
1.74242E+12;0.72;0.72;0.72;0.72;0.219999999
1.74242E+12;0.72;0.721;0.72;0.721;0.219999999
1.74242E+12;0.72;0.72;0.72;0.72;0.109999999
1.74242E+12;0.72;0.72;0.72;0.72;0.109999999
1.74242E+12;0.719;0.72;0.719;0.719;0.439999998
1.74242E+12;0.719;0.72;0.719;0.72;0.219999999
1.74242E+12;0.72;0.72;0.72;0.72;0.109999999
1.74242E+12;0.721;0.722;0.721;0.722;0.300000012
1.74242E+12;0.722;0.723;0.722;0.723;0.219999999
1.74242E+12;0.722;0.722;0.722;0.722;0.109999999
1.74242E+12;0.722;0.723;0.722;0.722;0.879999995
1.74242E+12;0.722;0.723;0.722;0.723;0.439999998
1.74242E+12;0.724;0.724;0.724;0.724;0.109999999
1.74242E+12;0.723;0.723;0.723;0.723;0.439999998
1.74242E+12;0.723;0.723;0.723;0.723;0.439999998
1.74242E+12;0.723;0.724;0.723;0.724;0.219999999
1.74242E+12;0.724;0.724;0.724;0.724;0.879999995
1.74242E+12;0.724;0.725;0.724;0.725;0.219999999
1.74242E+12;0.724;0.725;0.724;0.725;0.330000013
1.74242E+12;0.724;0.724;0.724;0.724;0.219999999
1.74242E+12;0.724;0.725;0.724;0.725;0.219999999
1.74242E+12;0.724;0.724;0.724;0.724;0.219999999
1.74242E+12;0.723;0.723;0.723;0.723;0.219999999
1.74242E+12;0.723;0.724;0.723;0.724;0.660000026
1.74242E+12;0.723;0.723;0.723;0.723;0.219999999
1.74242E+12;0.724;0.724;0.724;0.724;0.109999999
1.74242E+12;0.723;0.723;0.723;0.723;0.219999999
1.74242E+12;0.724;0.724;0.723;0.724;0.769999981
1.74242E+12;0.723;0.724;0.723;0.724;0.439999998
1.74242E+12;0.724;0.725;0.724;0.725;0.439999998
1.74242E+12;0.725;0.725;0.725;0.725;0.439999998
1.74242E+12;0.725;0.726;0.725;0.726;0.219999999
1.74242E+12;0.726;0.727;0.726;0.727;0.219999999
1.74242E+12;0.727;0.729;0.727;0.728;1.429999948
1.74242E+12;0.729;0.73;0.729;0.73;0.660000026
1.74242E+12;0.729;0.73;0.729;0.729;0.879999995
1.74242E+12;0.728;0.728;0.727;0.728;0.330000013
1.74242E+12;0.729;0.729;0.729;0.729;0.109999999
1.74242E+12;0.728;0.728;0.728;0.728;0.219999999
1.74242E+12;0.727;0.728;0.727;0.728;0.879999995
1.74242E+12;0.727;0.727;0.727;0.727;0.550000012
1.74242E+12;0.726;0.726;0.726;0.726;0.109999999
1.74243E+12;0.725;0.725;0.725;0.725;0.219999999
1.74243E+12;0.726;0.726;0.725;0.726;0.439999998
1.74243E+12;0.727;0.727;0.726;0.726;0.769999981
1.74243E+12;0.727;0.727;0.727;0.727;0.109999999
1.74243E+12;0.726;0.726;0.726;0.726;0.109999999
1.74243E+12;0.726;0.727;0.726;0.726;0.439999998
1.74243E+12;0.726;0.727;0.726;0.727;0.439999998
1.74243E+12;0.726;0.726;0.726;0.726;0.109999999
1.74243E+12;0.726;0.727;0.726;0.727;0.879999995
1.74243E+12;0.726;0.727;0.726;0.727;1.429999948
1.74243E+12;0.726;0.727;0.726;0.726;0.439999998
1.74243E+12;0.726;0.726;0.726;0.726;0.219999999
1.74243E+12;0.725;0.726;0.725;0.726;0.219999999
1.74243E+12;0.727;0.727;0.726;0.727;0.769999981
1.74243E+12;0.726;0.727;0.726;0.727;0.219999999
1.74243E+12;0.728;0.728;0.727;0.728;0.769999981
1.74243E+12;0.727;0.728;0.727;0.728;0.330000013
1.74243E+12;0.729;0.73;0.729;0.73;0.550000012
1.74243E+12;0.73;0.732;0.73;0.732;0.439999998
1.74243E+12;0.731;0.731;0.731;0.731;0.109999999
1.74243E+12;0.731;0.732;0.731;0.732;0.219999999
1.74243E+12;0.731;0.731;0.731;0.731;0.550000012
1.74243E+12;0.732;0.732;0.731;0.732;0.550000012
1.74243E+12;0.732;0.733;0.732;0.732;0.99000001
1.74243E+12;0.733;0.733;0.732;0.732;1.210000038
1.74243E+12;0.733;0.733;0.733;0.733;0.109999999
1.74243E+12;0.734;0.734;0.733;0.734;0.439999998
1.74243E+12;0.733;0.733;0.733;0.733;0.219999999
1.74243E+12;0.732;0.732;0.732;0.732;0.109999999
1.74243E+12;0.732;0.734;0.732;0.734;0.330000013
1.74243E+12;0.733;0.733;0.733;0.733;0.219999999
1.74243E+12;0.732;0.732;0.731;0.731;0.219999999
1.74243E+12;0.731;0.732;0.731;0.732;0.219999999
1.74243E+12;0.731;0.732;0.731;0.732;0.439999998
1.74243E+12;0.731;0.731;0.731;0.731;0.219999999
